216,Studded Helmet,177,73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,39,39,0,0,0,0,4,0,0,0,0,0,0,0,F4GC0ikgwqssO56sEebEtxRZqKMiU1K0AWK2ldg4x/U=
217,Sword,178,98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,25,25,0,0,0,0,5,0,1,255,0,0,0,0,OKed/IH3g4z/CYMGnIrtOuJlDqWGFxKscaADhxtWkBE=
218,Sword Of The Adept,178,1200,0,6676,0,0,0,0,0,37,0,0,0,0,0,0,26,0,0,0,0,0,30,49,49,0,0,0,0,0,0,1,255,0,0,99,0,sPcEAxP6XQ+Be6VjGoQgDzddGJhY1hxG75GiEgOU4oM=
219,Temperance Card,175,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,JFHgD7/GbJoQteZtPf+lsiJtAJ+Lho+1PAtUVSmsrXc=
220,The Chariot Card,175,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,3,0,oPVNvj912w4IbcNBLYjHIxBedUwVyBefF14BoSRENBQ=
221,The Fool Card,175,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,mBk8skBdfINl5oZX7GxtrnYVvfaTwj4ix5n26CidETQ=
222,The Heirophant Card,175,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,XP+PAMv+wP/RWXyOHyPc4O4udOG6w8CjvoWGbHVlk08=
223,The Star Card,175,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,SzEz1UsBb8G53ICpzNAFIRrABlEhOIei97Zp6JyN5pA=
224,Thunder Quarrels,178,225,0,1300,0,0,0,0,0,0,0,26,0,0,0,0,18,0,0,0,0,0,0,35,35,0,0,0,0,0,0,4,10,0,0,5,0,ZxLdFr/g323t6jZPJljfpqMODUxjqyPV1QhBe/MD4lM=
225,Tome Of Knowledge,175,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,FGlA1Z+RHeIcuOraSJa3IOKNUUvdTx9vrrmSj+kAGFA=
226,Tome Of Leadership,175,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,JTCDANCBY7AU9JevtigtyjMqqr1+Xvy/vGzoKLFdu60=
227,Tome Of Understanding,175,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,/O4e418t3nzyHO47AC8rbKTbeRQHPC4lCZeg+9hm81s=
228,Tower Shield,178,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,45,45,0,0,0,0,10,0,1,255,0,0,2,0,ponORjxTF5bn8gsZ77UvdtIKbOB0bklq7iIsJ10NrX0=
229,Troll Ring Half,200,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,99,0,W7Cqka0vNjegxyDp4BC4oQgi5sy9VwwY5riAmLjhGCM=
230,Truesilver Coat,177,670,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,79,79,0,0,0,0,0,0,1,0,0,0,4,0,TSbBtN4QOCVcJBbl5xcmtXSPcYo0TRsYgCpKA3vW5qA=
231,Truesilver Gauntlets,177,670,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,79,79,0,0,0,0,0,0,2,0,0,0,4,0,tLDC3I29VYGFhhIJoQdtfK+NQM9sh8wEbKeL2nLaJaw=
232,Truesilver Helm,177,670,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,4,0,lsj2Pb9ZzoGA5t2RFyXCBTNbEWxVpGvmUKKhQa3lr20=
233,Truesilver Leggings,177,670,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,79,79,0,0,0,0,0,0,3,0,0,0,4,0,DK7DS2hsXC6lPNF24HkbZuh0MXJyqnsA92hMiXsqPbs=
234,War Net,178,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,15,0,0,0,0,4,0,2,255,0,0,2,0,Ju2CcebyJMKUbKrEAnRoriS1TXasWlFuHKXBDlewATs=
235,Whetstone,200,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,3,0,0,0,0,0,0,0,0,0,99,0,aWaAbpHMDl1qN2Zqzob8QR06eacvLI4AWzoXRApj1c8=
236,Whip,178,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,20,20,0,0,0,0,2,0,1,255,0,0,0,0,tkknMkzdllSTAnz4FJrUJdfRvDVYUwatwFFskizsQqA=
237,White Cotton Robe,180,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,OZzCJpmq9S270ODtJIAtTFbMjJYmu/L8IlkdsU4m7i4=
238,White Cotton Tunic,180,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,TzXwLr0FZ0qrY/KNlDm0T0zEXQl2rWJzqAPhG+V38aw=
239,White Linen Shirt,180,46,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9F4D6d40j2PifzulsPgbhmmk/H6g7IlQ7Sz0g5vM2Lw=
240,Winged Sandals,180,8750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,99,0,ek8VgqMtSnmMrcH6GID31uRHG/HzpUkTsfBq9yJyzcY=
241,Wizard Eye Scroll,175,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,8a/9y3Au6zRz9TKzg2PQNuwuh/wNuad18diPBXad3aI=
242,Wizards Eye,175,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,12,12,1,0,0,0,0,0,0,30,0,0,2,0,tpAp79ffe7GRLKq17uZofGJz9i0ujeZd1Hk0eN/XA8Q=
243,Wooden Club,178,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,20,20,0,0,0,0,0,0,1,255,0,0,0,0,CQjAKEY5cLTG4itZuGErxtw1H2UK+PhJrUgy/ayZdvI=
244,Switchblade,178,45,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,255,255,0,1,0,0bXz944ImjJzoLgkUtDPxElkpWorhhEQR5E8eM2IZYo=
245,Dagger,178,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,255,255,0,1,0,GGuAryGzKXPA72mnFRseHxPG/U3mR8ILDUV3tKIU6FA=
246,Short Sword,178,56,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,255,50,0,1,0,RPHhDdbfdfDVxIR+Ov8eI0Of9W+dSn6iu91EddYv0Rs=
247,Sword,178,76,0,14,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,0,10,10,1,7,0,1,255,10,0,1,0,hTXuByZuU/cLItmVv+Gq8I5JrxeMx2vv/HqzqwTBFt4=
248,Sword,178,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,255,67,0,1,0,aklDKTHcsE5ag9jAheMthgdRTYmvVq507DotnBbU8Ms=
249,Longsword,178,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,4,1,0,0,2,255,75,0,3,0,AutJkP1tV/ziI1d1sZhtDU4mjV9zx+2mUzwHBYdObyY=
250,Greatsword,178,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,5,1,0,0,2,255,75,0,3,0,JYSprpLsWHOD4FjcBr/dEvkCF7sCpw7ZkYHVH1fbfDA=
251,Longsword,178,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,255,255,0,2,0,mdWvDD1r3tqkVxvhW31I0DHNIOhPsEQyGXidC0jNzv8=
252,Bare Hands,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,255,0,0,0,0,YLT/luV9C6yd50ATsqiwYZXBmKeahKsc25YFhphwf3o=
253,Long Dagger,178,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,255,50,0,2,0,AFIn+ABBM3uG+X3St32WfKnnbo1wBHpV67YJ4bMOgkw=
254,Magical Sword,178,0,0,46,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,3,4,1,0,0,1,255,75,0,8,0,7Pww9wSvu1LHAyZQl/WKI9f8h+4AH0JHxWBtlbOBTsQ=
255,Weak Spell,100,0,0,80,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,255,255,0,0,0,++5if1HdRq1m3PqaqsfyuynM95ZUWeZvCNJDFZz5dWQ=
256,Spell,100,0,0,720,0,0,0,0,0,0,0,0,13,0,12,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,255,0,0,0,IWe4Thpb4DFmSzWadqdk+ydAszZtPvS/A7+lfAU6D7c=
257,Small Axe,178,76,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,0,0,0,3,3,1,0,0,1,255,67,0,0,0,ssOb3zVTQpu1nskmBcKYUD29vPCcDuOI0+hnJsCXmvo=
258,Small Axe,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3,0,0,0,1,255,67,0,1,0,ysUihSe1r4vDDIUM6pkyddHzWfAR1yu5pSI70r0163U=
259,Incantation,100,0,0,3280,0,0,0,0,0,0,0,13,13,0,12,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,67,0,0,0,rpcMadkWjhsjdaLaSDKCk2zih6yjZI5AY/0wr6fXKpg=
260,Strong Spell,100,0,0,13520,0,0,0,0,0,0,13,13,13,0,12,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,67,0,0,0,gL4t3sjObYvKmNrwtWV6YeSNCsFL7xFRPRuFauR+hjA=
261,Dazzling Spell,100,0,0,896,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,67,0,0,0,ff1cptV4kqBaA1SscEbf1i9a9PeB8MlD+zi1LMwd2/c=
262,Poisoned Shiriken,178,0,0,80,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,255,0,0,3,0,aCyE8kXJHYNxcpzuwGRbtnc5UcpPJaiOR3x26Ug8gj0=
263,Strangling Wire,178,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,255,0,0,1,0,Fd40TUHVcTmUNXIUFxjr51vuzgKXBBXRBLUe9cDiYwM=
264,Poisoned Dagger,178,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,255,0,0,2,0,dRLuOeGSoJeyMfX4xEZqI3tZpY9WGpt/7fUnujRl/0s=
265,Overpowering Spell,100,0,0,21836,0,0,0,0,0,0,12,12,12,12,12,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,WQ9FIdTfh2tpfTFeyia2fMyekiPk9JNAeWCMgTN6i5M=
266,Knurly Club,178,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,3,3,1,0,0,1,255,75,0,1,0,9qJixiWBPp28J4pMFLyhQMsperigWWdCcDjcdDRok7Y=
267,Warhammer,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3,1,0,0,2,255,0,0,1,0,dG5aTTYoMXpFCpfE20U+8jpWprwA64gxQH969OEC/TA=
268,Spear,178,25,0,16,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,255,0,0,0,0,UZCnkrPgR4ODfQcSC/8+y6kztSYi6ByWQalSjVmrajY=
269,Sharp Sword,178,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,255,75,0,2,0,uDP0+LEeM+wydtLlZuHVzIuKduCRDe/qKBjuh0MvdVw=
270,Claws,100,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,IJHcPWDWQeAC9XFd8KZDb941A+kNjhUVi3qiQEp7sx4=
271,Teeth,100,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,5tUNbeUztcnPpXIcOD6ZjNGX7hJ/eas88ipaa3EGyks=
272,Foaming Teeth,100,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,sif+EmNLOXAHRcmQgRewoXFfQTvTT/SEqPcfSLXgAfI=
273,Yellow Claws,100,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,hxFoh8X4tCxBPq4nV1eg70GGzq7dRbLikPgehFmtZxc=
274,Sharp Teeth,100,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,7H6BqsT6vOmZ87QqmlGJLE6WszRw55V0h3c7tvPMvaM=
275,Claws,100,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,T9vIbkZLpkGNzahwZTjEphewwK/KIH92Z/wgDPo+v2I=
276,Burst Of Spores,100,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,PSVWn8htyVNcCdeDNYSbGZLNu/NQRj7wblx9kn+Uj4M=
277,Acid Slime,100,0,0,504,0,0,0,0,0,0,0,0,11,11,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,AZsTqsmK9gOEVGn459cxGXWxqwzPfFo7xd79ngeDTs4=
278,Corrosive Goo,100,0,0,492,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,KEAj3b86fKA4hH7Y5b6fjcCMkVvtLZjrHBpxAJjdUCI=
279,Nauseating Gunk,100,0,0,524,0,0,0,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,Ob1tlKA9Vjq2Tppcr4pSpK8LHWff8Go+a9RAaF/tlyw=
280,Teeth,100,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,u96da9iSz9uQHo7qgS4E+k4OpxFsuKhnQGQKb04MsAY=
281,Tail,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,zCraYg4qvIzb5dCv1uxutp/VLnHBI9O/qHs1eyvYM9g=
282,Scorching Breath Of Fire,100,0,0,64,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,SIIvDhXfgA9AD2jH/Dyvpq7AZmW5scqVabluTDWAz/E=
283,Claws,100,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,Ig3xekYzTmz2XnHfLOpTmh7pSDf72/+XOODDl3pdknw=
284,Blood Sucking Fangs,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,hgVrGUvblQhaM62pyCj/AmBzKWW3rPvi/697mEn+9J0=
285,Sickle,178,36,0,20,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,255,0,0,0,0,gSPubDiWGHcL7TVYHr4NQTbYDtutZRSv9AG9GuV0DDs=
286,Pieces Of Flesh,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,DFYWT7i15n9e1b4dUa45SV9TL1jJRICZLVabjRmymd8=
287,Strangle Hold,100,0,0,41,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,zr76pCqyLO5KU/veK1t40XG5joNTQzo1AS5lCTb30no=
288,Poisonous Tail,100,0,0,521,0,0,0,0,0,0,0,12,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,nZeY/A6UrMqul9Esn5cOsusohcrumm0SComGBU48Fow=
289,Soul Wrenching Grasp,100,0,0,512,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,VohZnCqqHMpDeHzZYRyrZla2cHfd0U0B86XP6zZmhFc=
290,Claws,100,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,hxWt2KzEGgIzSG1oX5D2Cse2BFCZrfu614N3JmQbJbo=
291,Crushing Blow,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,255,0,0,0,0,DEIWoUyY5+m+goxJxeZUagaRz62hjeboDJbZKUHzYD8=
292,Bone Chilling Scream,100,0,0,384,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,5MOqmVBA5aMVPzoyG2d0caeu48PxnJ2s8ugdhP2N1Ok=
293,Moans,100,0,0,640,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,CJ1k4ljbuvepmodKvf0x2wCZGW0pdoD8U86O132xpSI=
294,Invisible Chains,100,0,0,640,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,pAX6Q8HAZzrkrcQfV2bhepyLOFeLohZkfSN3YO0xAv0=
295,Festering Touch,100,0,0,2560,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,SyxKGb+Bd1KPcQlFNINCNymmljiugOBVSueVRqIpjM8=
296,Heart-Breaking Moan,100,0,0,512,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,4CNntda0NlK+Vo8pIg6VhO6GJWoQmozpYngj7syoqg4=
297,Bolt Of Lightning,100,0,0,576,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,WIm58p1LFn5ggAnuLvZFp41o34NV4PjORmxMUdwYvm8=
298,Bone-Chilling Touch,100,0,0,5696,0,0,0,0,0,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,255,0,0,0,0,vQQu8YKyrPS4ZKLqL6jGhpxj7VA1za/th8Pf7gmWaQM=
299,Tower Shield,178,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,86,0,0,0,rwiYp89hsqg3kxUHQkm/KXC+sNLQmxbp4z1MsTzEVkc=
300,War Net,178,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,2,255,67,0,0,0,CLuLsq15LflL1B1UYcp0CfMwDlQCsYaHEq1zDH01JCo=
301,Spiked Shield,178,39,0,26,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,80,0,0,0,jERzAqwbdDIq8TMuWdpY4RxizGRU79t/J7wAX9u59+o=
302,Shield,178,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,80,0,0,0,VvXXe3s5gWeGHch76/dhFAA78QZmYWg9/Qf8IbjLifk=
303,Small Shield,178,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,75,0,0,0,5fyaUA+fsc1XXyc0usToiLpM0ulJeipcn85/tvW6+A0=
304,Stiletto,178,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,1,0,uHOoH55VWsZZu0O7sNy8ALrZzRApmk3uQpC3jhgsOO8=
305,Dagger,178,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,1,0,qWELqPmlfAzHy4HerjyGsJAra48SafAAJ4ezkEVD7r0=
306,Whip,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,50,0,1,0,Za+pP1hyIjbP5AvrPasGw8307uaQiKdauNB3ddyJdPY=
307,Short Sword,178,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,50,0,1,0,d41bAOvpsa2GBkaf9GYtzRpR6f7Y5vkA75bquGKYvpY=
308,Flail,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,67,0,1,0,T2jg9DnbOhqqh3LUyhFK2iqG5DAGCUpigGQbtL+l2ME=
309,Battle Axe,178,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,0,0,0,0,0,0,0,0,0,1,0,0,2,255,67,0,1,0,KnMpRsBuqbTCoPfbiFJVfPPDp+7OLNBHVNGRNNNPflI=
310,Sword,178,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,50,0,1,0,kdUht7otvY9e6RJbupRMMFW4B0p7EmpX00HOcmhoKAU=
311,Battle Hammer,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,67,0,1,0,MgDOScS4qOGx2CND97wMuCAiI7kDJWqm11ox20gBAEs=
312,Longsword,178,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,67,0,2,0,cCD+saG0VqhTBE3EO0lAKzvfAYjGT6479LvF8ckxdDM=
313,Magical Flamesword,178,0,0,233,0,0,0,0,0,0,0,0,0,15,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,255,67,0,7,0,bxpL2hmUop+70VL3Vbibf5zP9IbeJrPZL8d2r1DRR+Q=
314,Lit Torch,178,0,0,81,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,50,0,1,0,3WEOLK1YyUvzF1HuTdyctHBPzqcm2MDc8fXuUbkxzZs=
315,Kris Knife,178,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,50,0,1,0,Y2c7wMdYBdeBMiGPj137TS4+Vcmu6ixx/jlK1rMbzf4=
316,Sharp Pointy Teeth,100,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255,50,0,0,0,q1Q4HPzRF2RAl/HPWyhLdHpc6baz1/WYgvIQYYuOGGc=
317,Chain,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,50,0,4,0,CrfYc46QVoi7WhPvYJ5msZuajBmZe35nVkotrUJV2qY=
318,Broadsword,178,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,50,0,2,0,v0/AnQaqeqsSiMoiOgUAdNZxbg7Y9ZOrJjQuLX45lB4=
319,Hardened Fist,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,50,0,0,0,5LNSF4FW6YPdjNkIOP3FZbCDI6GIeim+gK6AXZ+CL84=
320,Bare Foot,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,50,0,0,0,onKsXmVLEMAwcLye0ERj7wHKGChfgzt5/eINZavzks4=
321,Longsword,178,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,1,0,0,2,255,50,0,2,0,ZWj3XCuGpc2w7250LMTQyHcRW8IrdujYxi3v2O1QacM=
322,Talons,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255,50,0,0,0,Jc3q4yu3pKVFwdR6Fg1r36OvoCrYuUETaFPKXf8dOcQ=
323,Sceptre Of Evil,178,0,0,4097,0,0,0,0,24,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,50,0,10,28,1,10,40,2,255,10,0,6,0,5HsaJYQ/+NgwcEfdGKK/xyUvjcH23f4HbXWfBGy0nb4=
324,Razor Ice,178,0,0,20502,0,0,0,18,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,20,0,0,0,1,7,0,1,255,50,0,9,0,ixuSpaBFeB4IuQV8j4Iv9JPCewQE+HxSaYjrCAFZPZU=
325,Sword Of The Adept,178,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,255,0,10,10,1,10,0,1,255,50,0,4,0,5WhSkT90Zdy2mOuQDrm3YIm7PbXzh7rqOG5xYfN+ahA=
